what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.ide",1534488810789
started,bundle,org.eclipse.ui.navigator,3.4.1.M20090911-1550,"org.eclipse.ui.navigator",1534488810789
started,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1534488810789
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1534488810789
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1534488810789
started,bundle,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"org.eclipse.ui.workbench",1534488810789
os,sysinfo,,,"win32",1534488810789
arch,sysinfo,,,"x86",1534488810789
ws,sysinfo,,,"win32",1534488810789
locale,sysinfo,,,"ru_RU",1534488810789
processors,sysinfo,,,"4",1534488810789
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1534488810789
java.runtime.version,sysinfo,,,"1.8.0_131-b11",1534488810789
java.specification.name,sysinfo,,,"Java Platform API Specification",1534488810789
java.specification.vendor,sysinfo,,,"Oracle Corporation",1534488810789
java.specification.version,sysinfo,,,"1.8",1534488810789
java.vendor,sysinfo,,,"Oracle Corporation",1534488810789
java.version,sysinfo,,,"1.8.0_131",1534488810789
java.vm.info,sysinfo,,,"mixed mode",1534488810789
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1534488810789
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1534488810789
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1534488810789
java.vm.specification.version,sysinfo,,,"1.8",1534488810789
java.vm.vendor,sysinfo,,,"Oracle Corporation",1534488810789
java.vm.version,sysinfo,,,"25.131-b11",1534488810789
