what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534487793490
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534487804176
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534487805393
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534487824316
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534487847295
started,bundle,org.eclipse.cdt.managedbuilder.ui,5.1.0.200909110608,"org.eclipse.cdt.managedbuilder.ui",1534487864314
started,bundle,org.eclipse.cdt.managedbuilder.core,6.0.0.200909110608,"org.eclipse.cdt.managedbuilder.core",1534487864314
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.100.200909110608,"org.eclipse.cdt.managedbuilder.gnu.ui",1534487864408
started,bundle,org.eclipse.cdt.build.crossgcc,1.0.0.200909110608,"org.eclipse.cdt.build.crossgcc",1534487864439
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1534487886061
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1534487898338
started,bundle,org.eclipse.cdt.make.core,6.0.0.200909110608,"org.eclipse.cdt.make.core",1534487898400
started,bundle,org.eclipse.debug.core,3.5.0.v20090526-1600,"org.eclipse.debug.core",1534487898432
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534487898962
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1534487898962
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1534487899243
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1534487904812
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1534487904828
closed,view,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.internal.introview",1534487904843
opened,view,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.ui.views.MakeView",1534487917900
activated,view,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.ui.views.MakeView",1534487917916
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1534487921145
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1534487923735
opened,view,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1534487923813
activated,view,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1534487923844
