what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1534834081689
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1534834082056
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534834083752
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534834110812
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534834151603
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534834175907
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534834180449
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1534834180459
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534834182668
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534834184362
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534834187756
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534834189006
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534834195737
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1534834212904
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534834214402
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534834217289
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1534834217301
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1534834217799
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534834219430
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534834233235
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534834259265
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534834274763
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534834298525
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534834300505
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534834317828
