what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534744335745
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534744418889
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534744446273
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1534744455633
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1534744457282
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1534744457552
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1534744459184
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534744467897
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534744625371
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534744625877
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534744632149
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534744645825
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534744725970
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1534744735078
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.opendecl",1534744737955
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534744738094
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534744738120
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1534744742380
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534744745564
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534744745590
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1534744748873
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534744752237
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534744768873
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1534744770172
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1534744770749
