what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1534833696908
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1534833698281
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1534833700152
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534833701883
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1534833701898
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1534833702361
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534833703419
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534833724602
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1534833724613
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534833758227
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534833784022
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534833869128
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534833873386
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1534833873398
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1534833873878
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534833880862
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534833881590
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534833885513
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1534833885523
no handler,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1534833887383
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1534833889400
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534833894540
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1534833897960
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534833899276
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1534833900090
