what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1534832472476
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1534832531433
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534832541440
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534832599806
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1534832603465
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534832606918
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534832756769
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.opendecl",1534832759361
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534832759408
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534832759428
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534832771946
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534832778051
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534832779648
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534832794320
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534832794404
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534832826814
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534832843749
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1534832854459
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1534832920806
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534832931654
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534832942995
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534832956311
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534833015010
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1534833025763
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1534833038982
