what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534488086068
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1534488090312
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534488239542
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534488243630
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534488257888
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534488257904
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534488261008
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534488265844
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1534488348196
started,bundle,org.eclipse.mylyn.wikitext.ui,1.1.2.v20090912-0400-e3x,"org.eclipse.mylyn.wikitext.ui",1534488360536
started,bundle,org.eclipse.mylyn.wikitext.core,1.1.2.v20090912-0400-e3x,"org.eclipse.mylyn.wikitext.core",1534488360552
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534488366464
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1534488366480
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534488371830
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1534488372954
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534488377244
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534488379927
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534488443185
activated,view,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.ui.views.MakeView",1534488456336
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1534488463636
activated,view,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.ui.views.MakeView",1534488469564
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1534488494212
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534488511092
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534488606486
activated,view,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.ui.views.MakeView",1534488613053
