what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1534490439778
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534490462759
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534490498451
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534490538790
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534490667617
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534490675716
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534490717560
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1534490719276
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1534490720415
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1534490720602
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1534490721119
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534490729793
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534490732024
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534490748156
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534490751434
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534490830243
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534490901855
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1534490902931
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1534490944357
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1534490944560
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1534490944747
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1534490944919
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1534490945090
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1534490945246
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1534490945433
