what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1534824831881
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1534824832053
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1534824859060
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1534824894366
activated,view,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.ui.views.MakeView",1534824899359
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534824920062
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534824933869
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534824935538
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534826260537
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534826264655
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1534826294315
activated,view,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.ui.views.MakeView",1534826295407
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534826331358
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534826333387
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1534826333387
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534826334585
activated,view,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.ui.views.MakeView",1534826336956
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534826341155
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534826359877
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534826362124
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534826364043
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534826424814
activated,view,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.ui.views.MakeView",1534826440531
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534826450145
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534826590111
