what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1534829949191
activated,view,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.ui.views.MakeView",1534829950442
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534829961112
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534829976658
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534829980476
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534830035753
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534830039518
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1534830041617
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534830086895
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534830091887
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534830094892
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534830292516
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1534830300174
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1534830300382
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1534830301311
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1534830303330
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1534830304126
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1534830304318
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1534830304494
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1534830304669
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1534830304829
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1534830304994
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1534830309070
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1534830314413
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1534830316057
